Command: ['unet.py', '--hpu', '--use_lazy_mode', '--run-name', '128-batch-256-3', '--epochs', '50', '--image-size', '128', '--batch-size', '256', '--cache-path', 'kaggle_duped_cache', '--weights-file', '128-b-256-3.pt']
Begin CSV
type,epoch,time,loss,dsc
train,32,125.39292573928833,0.43235501757374517,
eval,32,0.7694087028503418,0.9668052593866984, 0.11963327760680442
train,33,125.8140799999237,0.4005912178092533,
eval,33,0.7542588710784912,0.9686002532641093, 0.11089616061832568
train,34,129.43568563461304,0.37461080374541106,
eval,34,0.7833285331726074,0.9684245387713114, 0.1079846428752252
train,35,123.79632663726807,0.35069583853085834,
eval,35,0.7323665618896484,0.9655885497728983, 0.1152386752484095
train,36,129.75713896751404,0.32868821753395927,
eval,36,0.7392902374267578,0.9655513763427734, 0.11363576186722615
train,37,131.70774030685425,0.30793635491971616,
eval,37,0.7457864284515381,0.9448673327763876, 0.15272516408794948
train,38,124.31957149505615,0.2972376357626032,
eval,38,0.7313699722290039,0.9616203109423319, 0.11774306250290942
train,39,116.58784747123718,0.27888827081079837,
eval,39,0.7368919849395752,0.9747581879297892, 0.08263473053892215
train,40,128.50416779518127,0.2623644173145294,
eval,40,0.7990984916687012,0.9700655341148376, 0.09418262661100057
train,41,121.60567927360535,0.25019190708796185,
eval,41,0.7360222339630127,0.9546480576197306, 0.12936455715275522
train,42,125.23867177963257,0.23603948619630602,
eval,42,0.7227556705474854,0.9663786292076111, 0.10433297758804697
train,43,120.04968237876892,0.22169350694727014,
eval,43,0.7533724308013916,0.9644059936205546, 0.10676505415204263
train,44,119.6026656627655,0.21094013695363645,
eval,44,0.7553529739379883,0.9782221913337708, 0.06823299069995106
train,45,125.02628207206726,0.20085580039907386,
eval,45,0.7118382453918457,0.9691108465194702, 0.09511602209944751
train,46,120.86629247665405,0.19815554883744982,
eval,46,0.7656731605529785,0.9481094082196554, 0.13557754137190467
train,47,123.01166105270386,0.18559015349105554,
eval,47,0.712827205657959,0.9618623852729797, 0.11073907717435687
train,48,123.53896832466125,0.17669550577799478,
eval,48,0.7831189632415771,0.9662129680315653, 0.1012494614390349
train,49,126.23131775856018,0.16979166203074986,
eval,49,0.7330262660980225,0.9646915793418884, 0.1044467860906217
train,50,120.38484692573547,0.16250501297138356,
eval,50,0.7206318378448486,0.9654352267583212, 0.10218916046758768
total_train_time,50,6005.994924783707,,
total_eval_time,50,47.2041962146759,,
End CSV

Best validation mean DSC: 0.17684835056275722

